chamber,state,party,incumbent,termstart,age,GDP,Annual GPD Percent Change,working age,65 and Older,Unemployment,growth percent
house,CA,D,No,1983,39.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,GA,D,No,1983,39.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,GA,D,No,1983,39.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,WI,D,No,1983,39.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,TX,D,No,1983,38.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,CT,D,No,1983,38.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,IL,D,No,1983,38.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,PA,R,No,1983,37.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,NY,D,No,1983,37.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,OH,D,No,1983,36.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,D,No,1983,36.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,VA,D,No,1983,36.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,SC,D,No,1983,36.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,PA,D,No,1983,36.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,OH,R,No,1983,36.0,3638.1,11.1,0.39,11.74,9.6,0.92
house,DE,D,No,1983,35.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,TX,D,No,1983,35.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,TX,R,No,1983,35.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,OH,D,No,1983,35.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,NM,D,No,1983,35.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,WV,D,No,1983,35.0,3638.1,11.1,0.39,11.74,9.6,0.92
house,MN,D,No,1983,34.7,3638.1,11.1,0.39,11.74,9.6,0.92
house,ME,R,No,1983,34.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,D,No,1983,34.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,KS,D,No,1983,34.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,PA,D,No,1983,34.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,WV,D,No,1983,31.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,IL,D,No,1983,31.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,NJ,D,No,1983,31.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,MO,D,No,1983,31.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,MN,D,No,1983,31.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,OH,R,No,1983,30.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,TN,D,No,1983,28.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,KY,D,No,1983,28.4,3638.1,11.1,0.39,11.74,9.6,0.92
senate,NJ,D,No,1983,58.9,3638.1,11.1,0.39,11.74,9.6,0.92
senate,WA,R,No,1983,57.2,3638.1,11.1,0.39,11.74,9.6,0.92
senate,NV,R,No,1983,54.1,3638.1,11.1,0.39,11.74,9.6,0.92
senate,CA,R,No,1983,49.4,3638.1,11.1,0.39,11.74,9.6,0.92
senate,NM,D,No,1983,39.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,MD,R,No,1985,61.1,4346.7,5.6,0.4,11.99,7.2,0.89
house,LA,D,No,1985,60.9,4346.7,5.6,0.4,11.99,7.2,0.89
house,IL,D,No,1985,60.1,4346.7,5.6,0.4,11.99,7.2,0.89
house,IL,R,No,1985,59.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,VA,R,No,1985,59.6,4346.7,5.6,0.4,11.99,7.2,0.89
house,NC,R,No,1985,58.1,4346.7,5.6,0.4,11.99,7.2,0.89
house,KS,R,No,1985,56.5,4346.7,5.6,0.4,11.99,7.2,0.89
house,IL,R,No,1985,55.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,CO,R,No,1985,55.5,4346.7,5.6,0.4,11.99,7.2,0.89
house,NC,R,No,1985,53.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,NC,R,No,1985,52.7,4346.7,5.6,0.4,11.99,7.2,0.89
house,AL,R,No,1985,52.3,4346.7,5.6,0.4,11.99,7.2,0.89
house,NY,D,No,1985,52.2,4346.7,5.6,0.4,11.99,7.2,0.89
house,CA,R,No,1985,51.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,D,No,1985,49.7,4346.7,5.6,0.4,11.99,7.2,0.89
house,NJ,R,No,1985,49.1,4346.7,5.6,0.4,11.99,7.2,0.89
house,NY,D,No,1985,48.0,4346.7,5.6,0.4,11.99,7.2,0.89
house,PA,D,No,1985,47.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,WA,R,No,1985,46.6,4346.7,5.6,0.4,11.99,7.2,0.89
house,HI,D,No,1985,46.5,4346.7,5.6,0.4,11.99,7.2,0.89
house,IA,R,No,1985,46.3,4346.7,5.6,0.4,11.99,7.2,0.89
house,NC,R,No,1985,45.6,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,R,No,1985,44.5,4346.7,5.6,0.4,11.99,7.2,0.89
house,NY,R,No,1985,44.3,4346.7,5.6,0.4,11.99,7.2,0.89
house,ID,D,No,1985,44.2,4346.7,5.6,0.4,11.99,7.2,0.89
house,NH,R,No,1985,43.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,NY,R,No,1985,43.7,4346.7,5.6,0.4,11.99,7.2,0.89
house,OH,D,No,1985,43.7,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,R,No,1985,42.9,4346.7,5.6,0.4,11.99,7.2,0.89
house,AR,D,No,1985,42.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,AZ,R,No,1985,42.5,4346.7,5.6,0.4,11.99,7.2,0.89
house,MI,R,No,1985,42.5,4346.7,5.6,0.4,11.99,7.2,0.89
house,IL,D,No,1985,40.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,NC,R,No,1985,40.2,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,D,No,1985,39.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,R,No,1985,39.8,4346.7,5.6,0.4,11.99,7.2,0.89
house,UT,R,No,1985,39.5,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,R,No,1985,37.7,4346.7,5.6,0.4,11.99,7.2,0.89
house,MA,D,No,1985,36.7,4346.7,5.6,0.4,11.99,7.2,0.89
house,TN,D,No,1985,35.9,4346.7,5.6,0.4,11.99,7.2,0.89
house,IN,D,No,1985,35.4,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,R,No,1985,35.3,4346.7,5.6,0.4,11.99,7.2,0.89
house,GA,R,No,1985,34.2,4346.7,5.6,0.4,11.99,7.2,0.89
house,MI,R,No,1985,31.2,4346.7,5.6,0.4,11.99,7.2,0.89
house,TX,R,No,1985,29.3,4346.7,5.6,0.4,11.99,7.2,0.89
house,CT,R,No,1985,27.6,4346.7,5.6,0.4,11.99,7.2,0.89
senate,WV,D,No,1985,47.5,4346.7,5.6,0.4,11.99,7.2,0.89
senate,KY,R,No,1985,42.9,4346.7,5.6,0.4,11.99,7.2,0.89
senate,MA,D,No,1985,41.1,4346.7,5.6,0.4,11.99,7.2,0.89
house,NC,D,No,1987,69.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,NY,R,No,1987,60.4,4870.2,7.9,0.41,12.22,6.2,0.9
house,SC,R,No,1987,59.8,4870.2,7.9,0.41,12.22,6.2,0.9
house,NY,D,No,1987,57.4,4870.2,7.9,0.41,12.22,6.2,0.9
house,HI,R,No,1987,56.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,VA,D,No,1987,56.4,4870.2,7.9,0.41,12.22,6.2,0.9
house,OH,R,No,1987,55.9,4870.2,7.9,0.41,12.22,6.2,0.9
house,MD,R,No,1987,55.9,4870.2,7.9,0.41,12.22,6.2,0.9
house,KY,R,No,1987,55.2,4870.2,7.9,0.41,12.22,6.2,0.9
house,CO,D,No,1987,53.7,4870.2,7.9,0.41,12.22,6.2,0.9
house,ME,D,No,1987,52.2,4870.2,7.9,0.41,12.22,6.2,0.9
house,OK,R,No,1987,52.1,4870.2,7.9,0.41,12.22,6.2,0.9
house,CO,R,No,1987,51.7,4870.2,7.9,0.41,12.22,6.2,0.9
house,IL,R,No,1987,51.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,UT,D,No,1987,49.7,4870.2,7.9,0.41,12.22,6.2,0.9
house,CA,R,No,1987,49.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,NV,D,No,1987,48.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,NY,D,No,1987,48.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,SC,D,No,1987,47.1,4870.2,7.9,0.41,12.22,6.2,0.9
house,GA,D,No,1987,46.9,4870.2,7.9,0.41,12.22,6.2,0.9
house,CA,D,No,1987,46.8,4870.2,7.9,0.41,12.22,6.2,0.9
house,MO,R,No,1987,46.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,AL,D,No,1987,46.5,4870.2,7.9,0.41,12.22,6.2,0.9
house,NC,D,No,1987,46.4,4870.2,7.9,0.41,12.22,6.2,0.9
house,IL,R,No,1987,45.0,4870.2,7.9,0.41,12.22,6.2,0.9
house,AZ,R,No,1987,44.7,4870.2,7.9,0.41,12.22,6.2,0.9
house,CO,D,No,1987,43.9,4870.2,7.9,0.41,12.22,6.2,0.9
house,NC,D,No,1987,43.8,4870.2,7.9,0.41,12.22,6.2,0.9
house,IA,D,No,1987,43.7,4870.2,7.9,0.41,12.22,6.2,0.9
house,AZ,R,No,1987,43.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,FL,D,No,1987,43.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,TN,D,No,1987,43.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,MD,D,No,1987,43.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,LA,R,No,1987,43.1,4870.2,7.9,0.41,12.22,6.2,0.9
house,CA,R,No,1987,42.8,4870.2,7.9,0.41,12.22,6.2,0.9
house,NY,D,No,1987,41.9,4870.2,7.9,0.41,12.22,6.2,0.9
house,CA,R,No,1987,41.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,VA,D,No,1987,41.5,4870.2,7.9,0.41,12.22,6.2,0.9
house,OH,D,No,1987,41.4,4870.2,7.9,0.41,12.22,6.2,0.9
house,CT,R,No,1987,41.2,4870.2,7.9,0.41,12.22,6.2,0.9
house,LA,D,No,1987,40.0,4870.2,7.9,0.41,12.22,6.2,0.9
house,SD,D,No,1987,40.0,4870.2,7.9,0.41,12.22,6.2,0.9
house,OR,D,No,1987,39.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,TN,R,No,1987,39.5,4870.2,7.9,0.41,12.22,6.2,0.9
house,PA,R,No,1987,39.5,4870.2,7.9,0.41,12.22,6.2,0.9
house,TX,R,No,1987,39.1,4870.2,7.9,0.41,12.22,6.2,0.9
house,LA,R,No,1987,38.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,IA,R,No,1987,38.5,4870.2,7.9,0.41,12.22,6.2,0.9
house,MD,D,No,1987,38.2,4870.2,7.9,0.41,12.22,6.2,0.9
house,LA,R,No,1987,37.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,IL,D,No,1987,37.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,NJ,D,No,1987,35.2,4870.2,7.9,0.41,12.22,6.2,0.9
house,IN,D,No,1987,35.1,4870.2,7.9,0.41,12.22,6.2,0.9
house,MD,D,No,1987,34.6,4870.2,7.9,0.41,12.22,6.2,0.9
house,MA,D,No,1987,34.3,4870.2,7.9,0.41,12.22,6.2,0.9
house,MI,R,No,1987,33.7,4870.2,7.9,0.41,12.22,6.2,0.9
house,MS,D,No,1987,33.1,4870.2,7.9,0.41,12.22,6.2,0.9
senate,NC,D,No,1987,69.4,4870.2,7.9,0.41,12.22,6.2,0.9
senate,WA,D,No,1987,60.0,4870.2,7.9,0.41,12.22,6.2,0.9
senate,FL,D,No,1987,50.2,4870.2,7.9,0.41,12.22,6.2,0.9
senate,MO,R,No,1987,47.8,4870.2,7.9,0.41,12.22,6.2,0.9
senate,ND,D,No,1987,38.8,4870.2,7.9,0.41,12.22,6.2,0.9
senate,NE,R,No,1987,38.1,4870.2,7.9,0.41,12.22,6.2,0.9
house,HI,D,No,1989,61.1,5657.7,5.7,0.42,12.44,5.3,0.95
house,MO,R,No,1989,59.3,5657.7,5.7,0.42,12.44,5.3,0.95
house,IL,D,No,1989,57.9,5657.7,5.7,0.42,12.44,5.3,0.95
house,FL,D,No,1989,57.1,5657.7,5.7,0.42,12.44,5.3,0.95
house,WA,D,No,1989,57.1,5657.7,5.7,0.42,12.44,5.3,0.95
house,WY,R,No,1989,55.9,5657.7,5.7,0.42,12.44,5.3,0.95
house,NJ,D,No,1989,54.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,WA,D,No,1989,52.0,5657.7,5.7,0.42,12.44,5.3,0.95
house,NY,D,No,1989,51.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,FL,R,No,1989,50.1,5657.7,5.7,0.42,12.44,5.3,0.95
house,OH,R,No,1989,49.9,5657.7,5.7,0.42,12.44,5.3,0.95
house,FL,R,No,1989,47.7,5657.7,5.7,0.42,12.44,5.3,0.95
house,FL,R,No,1989,47.7,5657.7,5.7,0.42,12.44,5.3,0.95
house,GA,D,No,1989,47.3,5657.7,5.7,0.42,12.44,5.3,0.95
house,TX,D,No,1989,47.2,5657.7,5.7,0.42,12.44,5.3,0.95
house,NE,D,No,1989,47.1,5657.7,5.7,0.42,12.44,5.3,0.95
house,TX,D,No,1989,47.0,5657.7,5.7,0.42,12.44,5.3,0.95
house,NH,R,No,1989,46.1,5657.7,5.7,0.42,12.44,5.3,0.95
house,AL,D,No,1989,46.0,5657.7,5.7,0.42,12.44,5.3,0.95
house,NY,D,No,1989,45.2,5657.7,5.7,0.42,12.44,5.3,0.95
house,MS,R,No,1989,44.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,TN,D,No,1989,44.3,5657.7,5.7,0.42,12.44,5.3,0.95
house,IL,D,No,1989,43.2,5657.7,5.7,0.42,12.44,5.3,0.95
house,VT,R,No,1989,43.2,5657.7,5.7,0.42,12.44,5.3,0.95
house,NY,D,No,1989,41.9,5657.7,5.7,0.42,12.44,5.3,0.95
house,NM,R,No,1989,41.8,5657.7,5.7,0.42,12.44,5.3,0.95
house,NY,R,No,1989,41.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,CA,R,No,1989,41.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,NY,D,No,1989,41.3,5657.7,5.7,0.42,12.44,5.3,0.95
house,TX,D,No,1989,41.0,5657.7,5.7,0.42,12.44,5.3,0.95
house,CA,D,No,1989,40.7,5657.7,5.7,0.42,12.44,5.3,0.95
house,RI,R,No,1989,40.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,MA,D,No,1989,39.9,5657.7,5.7,0.42,12.44,5.3,0.95
house,MS,D,No,1989,39.2,5657.7,5.7,0.42,12.44,5.3,0.95
house,TX,D,No,1989,36.9,5657.7,5.7,0.42,12.44,5.3,0.95
house,FL,R,No,1989,36.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,IN,D,No,1989,36.5,5657.7,5.7,0.42,12.44,5.3,0.95
house,CA,R,No,1989,36.4,5657.7,5.7,0.42,12.44,5.3,0.95
house,CA,R,No,1989,36.2,5657.7,5.7,0.42,12.44,5.3,0.95
house,MS,D,No,1989,35.3,5657.7,5.7,0.42,12.44,5.3,0.95
house,NY,R,No,1989,34.7,5657.7,5.7,0.42,12.44,5.3,0.95
house,NJ,D,No,1989,31.4,5657.7,5.7,0.42,12.44,5.3,0.95
house,NY,R,No,1989,30.8,5657.7,5.7,0.42,12.44,5.3,0.95
senate,WA,R,No,1989,61.0,5657.7,5.7,0.42,12.44,5.3,0.95
senate,MT,R,No,1989,53.9,5657.7,5.7,0.42,12.44,5.3,0.95
senate,WI,D,No,1989,53.9,5657.7,5.7,0.42,12.44,5.3,0.95
senate,NV,D,No,1989,51.5,5657.7,5.7,0.42,12.44,5.3,0.95
senate,VA,D,No,1989,49.5,5657.7,5.7,0.42,12.44,5.3,0.95
senate,CT,D,No,1989,46.9,5657.7,5.7,0.42,12.44,5.3,0.95
senate,NE,D,No,1989,45.4,5657.7,5.7,0.42,12.44,5.3,0.95
house,KS,R,No,1991,64.7,6174.0,5.9,0.42,12.57,6.8,1.08
house,AR,D,No,1991,62.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,NE,R,No,1991,61.9,6174.0,5.9,0.42,12.57,6.8,1.08
house,TX,R,No,1991,60.2,6174.0,5.9,0.42,12.57,6.8,1.08
house,PA,D,No,1991,59.4,6174.0,5.9,0.42,12.57,6.8,1.08
house,NC,D,No,1991,56.3,6174.0,5.9,0.42,12.57,6.8,1.08
house,FL,D,No,1991,55.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,IL,R,No,1991,55.3,6174.0,5.9,0.42,12.57,6.8,1.08
house,NH,R,No,1991,54.6,6174.0,5.9,0.42,12.57,6.8,1.08
house,MA,D,No,1991,54.3,6174.0,5.9,0.42,12.57,6.8,1.08
house,OH,R,No,1991,54.2,6174.0,5.9,0.42,12.57,6.8,1.08
house,MO,D,No,1991,54.2,6174.0,5.9,0.42,12.57,6.8,1.08
house,HI,D,No,1991,52.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,CA,D,No,1991,52.4,6174.0,5.9,0.42,12.57,6.8,1.08
house,MI,D,No,1991,51.7,6174.0,5.9,0.42,12.57,6.8,1.08
house,NC,R,No,1991,49.9,6174.0,5.9,0.42,12.57,6.8,1.08
house,VT,I,No,1991,49.3,6174.0,5.9,0.42,12.57,6.8,1.08
house,OK,D,No,1991,49.2,6174.0,5.9,0.42,12.57,6.8,1.08
house,CA,R,No,1991,49.1,6174.0,5.9,0.42,12.57,6.8,1.08
house,CT,D,No,1991,47.8,6174.0,5.9,0.42,12.57,6.8,1.08
house,AZ,D,No,1991,47.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,CO,R,No,1991,47.1,6174.0,5.9,0.42,12.57,6.8,1.08
house,MN,D,No,1991,46.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,NJ,R,No,1991,46.4,6174.0,5.9,0.42,12.57,6.8,1.08
house,VA,D,No,1991,45.6,6174.0,5.9,0.42,12.57,6.8,1.08
house,MD,R,No,1991,44.7,6174.0,5.9,0.42,12.57,6.8,1.08
house,MN,R,No,1991,44.7,6174.0,5.9,0.42,12.57,6.8,1.08
house,ID,D,No,1991,44.4,6174.0,5.9,0.42,12.57,6.8,1.08
house,LA,D,No,1991,43.8,6174.0,5.9,0.42,12.57,6.8,1.08
house,NY,D,No,1991,43.6,6174.0,5.9,0.42,12.57,6.8,1.08
house,IL,D,No,1991,43.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,AL,D,No,1991,43.4,6174.0,5.9,0.42,12.57,6.8,1.08
house,UT,D,No,1991,42.3,6174.0,5.9,0.42,12.57,6.8,1.08
house,FL,D,No,1991,41.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,OR,D,No,1991,41.2,6174.0,5.9,0.42,12.57,6.8,1.08
house,RI,D,No,1991,41.1,6174.0,5.9,0.42,12.57,6.8,1.08
house,OH,R,No,1991,41.1,6174.0,5.9,0.42,12.57,6.8,1.08
house,CA,R,No,1991,40.3,6174.0,5.9,0.42,12.57,6.8,1.08
house,CA,R,No,1991,40.2,6174.0,5.9,0.42,12.57,6.8,1.08
house,OH,D,No,1991,39.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,TX,D,No,1991,39.1,6174.0,5.9,0.42,12.57,6.8,1.08
house,VA,R,No,1991,38.8,6174.0,5.9,0.42,12.57,6.8,1.08
house,WI,R,No,1991,38.0,6174.0,5.9,0.42,12.57,6.8,1.08
house,CT,R,No,1991,37.9,6174.0,5.9,0.42,12.57,6.8,1.08
house,ME,D,No,1991,37.8,6174.0,5.9,0.42,12.57,6.8,1.08
house,MI,R,No,1991,37.5,6174.0,5.9,0.42,12.57,6.8,1.08
house,CA,D,No,1991,37.0,6174.0,5.9,0.42,12.57,6.8,1.08
house,IN,D,No,1991,34.2,6174.0,5.9,0.42,12.57,6.8,1.08
house,NH,D,No,1991,33.7,6174.0,5.9,0.42,12.57,6.8,1.08
house,PA,R,No,1991,32.7,6174.0,5.9,0.42,12.57,6.8,1.08
house,IA,R,No,1991,30.5,6174.0,5.9,0.42,12.57,6.8,1.08
senate,ND,D,No,1991,68.9,6174.0,5.9,0.42,12.57,6.8,1.08
senate,PA,D,No,1991,64.7,6174.0,5.9,0.42,12.57,6.8,1.08
senate,CA,D,No,1991,57.5,6174.0,5.9,0.42,12.57,6.8,1.08
senate,MN,D,No,1991,46.5,6174.0,5.9,0.42,12.57,6.8,1.08
senate,CA,R,No,1991,57.1,6174.0,5.9,0.42,12.57,6.8,1.08
house,FL,D,No,1993,66.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,R,No,1993,66.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,D,No,1993,62.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,61.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,R,No,1993,59.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,MO,D,No,1993,59.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,R,No,1993,58.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,R,No,1993,58.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,No,1993,57.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,No,1993,56.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,OR,D,No,1993,56.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,R,No,1993,55.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,55.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,54.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,No,1993,54.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,53.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,DE,R,No,1993,53.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,No,1993,53.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,AR,R,No,1993,53.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,52.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,UT,D,No,1993,52.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,SC,D,No,1993,52.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,D,No,1993,52.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,51.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,51.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,D,No,1993,51.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,R,No,1993,51.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,No,1993,51.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,D,No,1993,50.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,D,No,1993,50.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,No,1993,50.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,No,1993,50.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,D,No,1993,50.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,50.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,R,No,1993,50.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,50.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,No,1993,50.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,R,No,1993,49.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,No,1993,49.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,R,No,1993,48.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,No,1993,48.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,R,No,1993,48.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,48.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,47.5,6878.7,6.3,0.43,12.62,6.9,1.08
house,NC,D,No,1993,47.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,No,1993,47.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,D,No,1993,46.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,KY,R,No,1993,46.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,No,1993,46.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,No,1993,46.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,No,1993,46.1,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,D,No,1993,45.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,D,No,1993,45.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,45.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,TX,D,No,1993,45.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,AL,R,No,1993,45.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MS,D,No,1993,44.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,GA,D,No,1993,44.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,MN,R,No,1993,44.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,No,1993,44.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,D,No,1993,44.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,AZ,D,No,1993,43.8,6878.7,6.3,0.43,12.62,6.9,1.08
house,AR,R,No,1993,43.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,OK,R,No,1993,42.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,No,1993,42.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,FL,D,No,1993,42.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,WA,D,No,1993,41.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,NY,R,No,1993,41.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,R,No,1993,41.7,6878.7,6.3,0.43,12.62,6.9,1.08
house,ID,R,No,1993,41.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,R,No,1993,41.4,6878.7,6.3,0.43,12.62,6.9,1.08
house,MD,D,No,1993,41.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,NJ,R,No,1993,41.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,PA,D,No,1993,41.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,CA,R,No,1993,41.2,6878.7,6.3,0.43,12.62,6.9,1.08
house,IL,D,No,1993,41.0,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,No,1993,40.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,MI,D,No,1993,40.9,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,R,No,1993,40.6,6878.7,6.3,0.43,12.62,6.9,1.08
house,ND,D,No,1993,40.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,VA,R,No,1993,40.3,6878.7,6.3,0.43,12.62,6.9,1.08
house,OH,D,No,1993,40.2,6878.7,6.3,0.43,12.62,6.9,1.08
